Famille,Type produit,Complément Produit,Pays,Région,Sous-Région,Signe de l'Origine,Origine,Mention,Nom,Complément étiquette / Cuvée,Etiquette,Classement / Appellation,Du Classement / Climat,Producteur / Embouteilleur,Couleur,Premier millésime,Dernier Millésime,Millésime(s) non produit(s),C10
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,GRAVES,CHATEAU,LA FLEUR DES PINS,ND,"CHATEAU LA FLEUR DES PINS, GRAVES, BLANC",ND,ND,SCEA DU CHATEAU HAUT-BERGERON,BLANC,ND,ND,ND,8964A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,GRAVES SUPERIEURES,CHATEAU,LA FLEUR DES PINS,ND,"CHATEAU LA FLEUR DES PINS, GRAVES SUPERIEURES, BLANC",ND,ND,SCEA DU CHATEAU HAUT-BERGERON,BLANC,ND,ND,ND,8965A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MEDOC,CHATEAU,HAUT DE SESTIGNAN,ND,"CHATEAU HAUT DE SESTIGNAN, MEDOC, ROUGE",ND,ND,SCEA DU CHATEAU HAUT-BRISEY,ROUGE,ND,ND,ND,8966A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MEDOC,CHATEAU,HAUT-BRISEY,ND,"CHATEAU HAUT-BRISEY, MEDOC, ROUGE - CRU ARTISAN",CRU ARTISAN,CRUS ARTISANS,SCEA DU CHATEAU HAUT-BRISEY,ROUGE,ND,ND,ND,8967A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,HAUTE-NAUVE,ND,"CHATEAU HAUTE-NAUVE, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA DU CHATEAU HAUTE NAUVE,ROUGE,ND,ND,ND,8968A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,LE COMTE MALLET,ND,"CHATEAU LE COMTE MALLET, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA DU CHATEAU HAUTE NAUVE,ROUGE,ND,ND,ND,8969A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,JACQUES BLANC,ND,"CHATEAU JACQUES BLANC, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA DU CHATEAU JACQUES BLANC,ROUGE,ND,ND,ND,8970A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION,CHATEAU,BELLEVUE FIGEAC,ND,"CHATEAU BELLEVUE FIGEAC, SAINT-EMILION, ROUGE",ND,ND,SCEA DU CHATEAU JUNAYME,ROUGE,ND,ND,ND,8971A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CANON-FRONSAC,CHATEAU,JUNAYME,ND,"CHATEAU JUNAYME, CANON-FRONSAC, ROUGE",ND,ND,SCEA DU CHATEAU JUNAYME,ROUGE,ND,ND,ND,8972A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MONTAGNE-SAINT-EMILION,CHATEAU,DAVIAUD LA CHAPELLE,ND,"CHATEAU DAVIAUD LA CHAPELLE, MONTAGNE-SAINT-EMILION, ROUGE",ND,ND,SCEA DU CHATEAU LA CHAPELLE,ROUGE,ND,ND,ND,8973A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MONTAGNE-SAINT-EMILION,CHATEAU,LA CHAPELLE,ND,"CHATEAU LA CHAPELLE, MONTAGNE-SAINT-EMILION, ROUGE",ND,ND,SCEA DU CHATEAU LA CHAPELLE,ROUGE,ND,ND,ND,8974A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MONTAGNE-SAINT-EMILION,CHATEAU,LA FLEUR,ND,"CHATEAU LA FLEUR, MONTAGNE-SAINT-EMILION, ROUGE",ND,ND,SCEA DU CHATEAU LA FLEUR,ROUGE,ND,ND,ND,8975A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,LAJARRE,ND,"CHATEAU LAJARRE, BORDEAUX SUPERIEUR, ROUGE",ND,ND,SCEA DU CHATEAU LA JARRE,ROUGE,ND,ND,ND,8976A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,HAUT-MEDOC,CHATEAU,GRAND MOULIN,ND,"CHATEAU GRAND MOULIN, HAUT-MEDOC, ROUGE",ND,ND,SCEA DU CHATEAU LA MOTHE ET GRAND MOULIN,ROUGE,ND,ND,ND,8977A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MEDOC,CHATEAU,LAULAN DUCOS,ND,"CHATEAU LAULAN DUCOS, MEDOC, ROUGE",ND,ND,SCEA DU CHATEAU LAULAN DUCOS,ROUGE,ND,ND,ND,8978A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,HAUT LAVIGNERE,ND,"CHATEAU HAUT LAVIGNERE, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA DU CHATEAU LAVIGNERE,ROUGE,ND,ND,ND,8979A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION,CHATEAU,LAVIGNERE,ND,"CHATEAU LAVIGNERE, SAINT-EMILION, ROUGE",ND,ND,SCEA DU CHATEAU LAVIGNERE,ROUGE,ND,ND,ND,8980A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,HAUT-MEDOC,CHATEAU,BERNADOTTE,ND,"CHATEAU BERNADOTTE, HAUT-MEDOC, ROUGE - CRU BOURGEOIS",CRU BOURGEOIS,CRUS BOURGEOIS DU MEDOC,SCEA DU CHATEAU LE FOURNAS BERNADOTTE,ROUGE,2010,2017,ND,8981A2
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,HAUT-MEDOC,CHATEAU,BERNADOTTE,ND,"CHATEAU BERNADOTTE, HAUT-MEDOC, ROUGE - CRU BOURGEOIS SUPERIEUR",CRU BOURGEOIS SUPERIEUR,CRUS BOURGEOIS DU MEDOC,SCEA DU CHATEAU LE FOURNAS BERNADOTTE,ROUGE,2018,2022,ND,8981A1
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,HAUT-MEDOC,CHATEAU,BERNADOTTE,ND,"CHATEAU BERNADOTTE, HAUT-MEDOC, ROUGE",ND,ND,SCEA DU CHATEAU LE FOURNAS BERNADOTTE,ROUGE,ND,ND,2010-2022,8981A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,HAUT-MEDOC,CHATEAU,FOURNAS BERNADOTTE,ND,"CHATEAU FOURNAS BERNADOTTE, HAUT-MEDOC, ROUGE",ND,ND,SCEA DU CHATEAU LE FOURNAS BERNADOTTE,ROUGE,ND,ND,ND,8982A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,ND,LE ROSE DE BERNADOTTE,DEISREE,"LE ROSE DE BERNADOTTE, DEISREE, BORDEAUX, ROSE",ND,ND,SCEA DU CHATEAU LE FOURNAS BERNADOTTE,ROSE,ND,ND,ND,8983A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MOULIS-EN-MEDOC,CHATEAU,MAUVESIN BARTON,ND,"CHATEAU MAUVESIN BARTON, MOULIS-EN-MEDOC, ROUGE",ND,ND,SCEA DU CHATEAU MAUVESIN BARTON,ROUGE,ND,ND,ND,8984A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MOULIS-EN-MEDOC,ND,L'IMPRESSION DE MAUVESIN BARTON,ND,"L'IMPRESSION DE MAUVESIN BARTON, MOULIS-EN-MEDOC, ROUGE - SECOND VIN",SECOND VIN,ND,SCEA DU CHATEAU MAUVESIN BARTON,ROUGE,ND,ND,ND,8985A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,MAUVINON,ND,"CHATEAU MAUVINON, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA DU CHATEAU MAUVINON,ROUGE,ND,ND,ND,8986A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,GABRIEL LAUZAT,ND,"CHATEAU GABRIEL LAUZAT, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA DU CHATEAU MAUVINON,ROUGE,ND,ND,ND,8987A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MEDOC,CHATEAU,MERIC,ND,"CHATEAU MERIC, MEDOC, ROUGE",ND,ND,SCEA DU CHATEAU MERIC,ROUGE,ND,2007,ND,8988A1
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MEDOC,CHATEAU,MERIC,ND,"CHATEAU MERIC, MEDOC, ROUGE - CRU BOURGEOIS",CRU BOURGEOIS,CRUS BOURGEOIS DU MEDOC,SCEA DU CHATEAU MERIC,ROUGE,2008,ND,ND,8988A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MEDOC,ND,LE PLANTIER DE MERIC,ND,"LE PLANTIER DE MERIC, MEDOC, ROUGE - SECOND VIN",SECOND VIN,ND,SCEA DU CHATEAU MERIC,ROUGE,ND,ND,ND,8989A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,ND,FILLETTE DE MERIC,ND,"FILLETTE DE MERIC, BORDEAUX, ROSE",ND,ND,SCEA DU CHATEAU MERIC,ROSE,ND,ND,ND,8990A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,ND,FILLETTE DE MERIC,ND,"FILLETTE DE MERIC, BORDEAUX, ROUGE",ND,ND,SCEA DU CHATEAU MERIC,ROUGE,ND,ND,ND,8991A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CASTILLON COTES-DE-BORDEAUX,CHATEAU,MIGAUD,ND,"CHATEAU MIGAUD, CASTILLON COTES-DE-BORDEAUX, ROUGE",ND,ND,SCEA DU CHATEAU MIGAUD,ROUGE,ND,ND,ND,8992A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION,CHATEAU,PAVIE MACQUIN,ND,"CHATEAU PAVIE MACQUIN, SAINT-EMILION, ROUGE",ND,ND,SCEA DU CHATEAU PAVIE MACQUIN,ROUGE,ND,1954,ND,8993A2
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,PAVIE MACQUIN,ND,"CHATEAU PAVIE MACQUIN, SAINT-EMILION GRAND CRU, ROUGE - GRAND CRU CLASSE",GRAND CRU CLASSE,CRUS DE SAINT-EMILION,SCEA DU CHATEAU PAVIE MACQUIN,ROUGE,1955,2005,ND,8993A1
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,PAVIE MACQUIN,ND,"CHATEAU PAVIE MACQUIN, SAINT-EMILION GRAND CRU, ROUGE - PREMIER GRAND CRU CLASSE",PREMIER GRAND CRU CLASSE,CRUS DE SAINT-EMILION,SCEA DU CHATEAU PAVIE MACQUIN,ROUGE,2006,ND,ND,8993A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,LES CHENES DE MACQUIN,ND,"CHATEAU LES CHENES DE MACQUIN, SAINT-EMILION GRAND CRU, ROUGE - SECOND VIN",SECOND VIN,ND,SCEA DU CHATEAU PAVIE MACQUIN,ROUGE,ND,ND,ND,8994A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,PAVIE MACQUIN,ND,"CHATEAU PAVIE MACQUIN, BORDEAUX, ROSE",ND,ND,SCEA DU CHATEAU PAVIE MACQUIN,ROSE,ND,ND,ND,8995A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,PAUILLAC,ND,FLEUR DE PEDESCLAUX,ND,"FLEUR DE PEDESCLAUX, PAUILLAC, ROUGE - SECOND VIN",SECOND VIN,ND,SCEA DU CHATEAU PEDESCLAUX,ROUGE,ND,ND,ND,8996A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,PAUILLAC,CHATEAU,GRAND DUROC MILON,ND,"CHATEAU GRAND DUROC MILON, PAUILLAC, ROUGE",ND,ND,SCEA DU CHATEAU PEDESCLAUX,ROUGE,ND,ND,ND,8997A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,PAUILLAC,CHATEAU,HAUT MILON,ND,"CHATEAU HAUT MILON, PAUILLAC, ROUGE",ND,ND,SCEA DU CHATEAU PEDESCLAUX,ROUGE,ND,ND,ND,8998A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,PAUILLAC,CHATEAU,PEDESCLAUX,ND,"CHATEAU PEDESCLAUX, PAUILLAC, ROUGE - CINQUIEME GRAND CRU CLASSE",CINQUIEME GRAND CRU CLASSE,1855,SCEA DU CHATEAU PEDESCLAUX,ROUGE,ND,ND,ND,8999A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,BAFFORT,ND,"CHATEAU BAFFORT, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,SCEA DU CHATEAU PERENNE,ROUGE,ND,ND,ND,9000A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,COTES-DE-BOURG,CHATEAU,GUERRY,ND,"CHATEAU GUERRY, COTES-DE-BOURG, ROUGE",ND,ND,SCEA DU CHATEAU PERENNE,ROUGE,ND,ND,ND,9001A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,CHATEAU,PERENNE,ND,"CHATEAU PERENNE, BLAYE COTES-DE-BORDEAUX, ROUGE",ND,ND,SCEA DU CHATEAU PERENNE,ROUGE,ND,ND,ND,9002A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BLAYE COTES-DE-BORDEAUX,ND,LA CROIX DE PERENNE,ND,"LA CROIX DE PERENNE, BLAYE COTES-DE-BORDEAUX, ROUGE - SECOND VIN",SECOND VIN,ND,SCEA DU CHATEAU PERENNE,ROUGE,ND,ND,ND,9003A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,PERENNE,ND,"CHATEAU PERENNE, BORDEAUX, BLANC",ND,ND,SCEA DU CHATEAU PERENNE,BLANC,ND,ND,ND,9004A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,PETIT FOMBRAUGE,ND,"CHATEAU PETIT FOMBRAUGE, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA DU CHATEAU PETIT FOMBRAUGE,ROUGE,ND,ND,ND,9005A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,ND,BLANC PF,ND,"BLANC PF, BORDEAUX, BLANC",ND,ND,SCEA DU CHATEAU PETIT FOMBRAUGE,BLANC,ND,ND,ND,9006A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CASTILLON COTES-DE-BORDEAUX,CHATEAU,LA TUQUE BEL-AIR,ND,"CHATEAU LA TUQUE BEL-AIR, CASTILLON COTES-DE-BORDEAUX, ROUGE",ND,ND,SCEA DU CHATEAU PETIT FOMBRAUGE,ROUGE,ND,ND,ND,9007A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,POMEROL,CHATEAU,PETIT-VILLAGE,ND,"CHATEAU PETIT-VILLAGE, POMEROL, ROUGE",ND,ND,SCEA DU CHATEAU PETIT VILLAGE,ROUGE,ND,ND,ND,9008A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,POMEROL,ND,LE JARDIN DE PETIT-VILLAGE,ND,"LE JARDIN DE PETIT-VILLAGE, POMEROL, ROUGE - SECOND VIN",SECOND VIN,ND,SCEA DU CHATEAU PETIT VILLAGE,ROUGE,ND,ND,ND,9009A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,POMEROL,ND,POMEROL DE PETIT-VILLAGE,ND,"POMEROL DE PETIT-VILLAGE, POMEROL, ROUGE",ND,ND,SCEA DU CHATEAU PETIT VILLAGE,ROUGE,ND,ND,ND,9010A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,PINEY,ND,"CHATEAU PINEY, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA DU CHATEAU PINEY,ROUGE,ND,ND,ND,9011A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CASTILLON COTES-DE-BORDEAUX,CHATEAU,ROBIN,ND,"CHATEAU ROBIN, CASTILLON COTES-DE-BORDEAUX, ROUGE",ND,ND,SCEA DU CHATEAU ROBIN,ROUGE,ND,ND,ND,9012A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,HAUT-MEDOC,CHATEAU,SAINT AHON,ND,"CHATEAU SAINT AHON, HAUT-MEDOC, ROUGE",ND,ND,SCEA DU CHATEAU SAINT AHON,ROUGE,ND,2007,ND,9013A1
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,HAUT-MEDOC,CHATEAU,SAINT AHON,ND,"CHATEAU SAINT AHON, HAUT-MEDOC, ROUGE - CRU BOURGEOIS",CRU BOURGEOIS,CRUS BOURGEOIS DU MEDOC,SCEA DU CHATEAU SAINT AHON,ROUGE,2008,ND,ND,9013A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,ND,LA P'TITE CANAILLE,ND,"LA P'TITE CANAILLE, BORDEAUX, ROUGE",ND,ND,SCEA DU CHATEAU SAINT AHON,ROUGE,ND,ND,ND,9014A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,HAUT-MEDOC,ND,COLBERT-CANNET,ND,"COLBERT-CANNET, HAUT-MEDOC, ROUGE",ND,ND,SCEA DU CHATEAU SAINT AHON,ROUGE,ND,ND,ND,9015A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,ND,MIRABEL,ND,"MIRABEL, BORDEAUX, ROSE",ND,ND,SCEA DU CHATEAU SAINT AHON,ROSE,ND,ND,ND,9016A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,HAUT-MEDOC,CHATEAU,SAINT-PAUL,ND,"CHATEAU SAINT-PAUL, HAUT-MEDOC, ROUGE - CRU BOURGEOIS",CRU BOURGEOIS,CRUS BOURGEOIS DU MEDOC,SCEA DU CHATEAU SAINT PAUL,ROUGE,2008,2022,ND,9017A1
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,HAUT-MEDOC,CHATEAU,SAINT-PAUL,ND,"CHATEAU SAINT-PAUL, HAUT-MEDOC, ROUGE",ND,ND,SCEA DU CHATEAU SAINT PAUL,ROUGE,ND,ND,2008-2022,9017A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,HARMONIE,ND,"CHATEAU HARMONIE, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA DU CHATEAU SANSONNET,ROUGE,ND,ND,ND,9018A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION,CHATEAU,SANSONNET,ND,"CHATEAU SANSONNET, SAINT-EMILION, ROUGE",ND,ND,SCEA DU CHATEAU SANSONNET,ROUGE,ND,1954,ND,9019A2
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,SANSONNET,ND,"CHATEAU SANSONNET, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA DU CHATEAU SANSONNET,ROUGE,1995,2011,ND,9019A1
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,SANSONNET,ND,"CHATEAU SANSONNET, SAINT-EMILION GRAND CRU, ROUGE - GRAND CRU CLASSE",GRAND CRU CLASSE,CRUS DE SAINT-EMILION,SCEA DU CHATEAU SANSONNET,ROUGE,1955,ND,1995-2011,9019A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,SOUTARD-CADET,ND,"CHATEAU SOUTARD-CADET, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA DU CHATEAU SANSONNET,ROUGE,ND,ND,ND,9020A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION,CHATEAU,MOULIN DU CADET,ND,"CHATEAU MOULIN DU CADET, SAINT-EMILION, ROUGE",ND,ND,SCEA DU CHATEAU SANSONNET,ROUGE,ND,1954,ND,9021A1
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,MOULIN DU CADET,ND,"CHATEAU MOULIN DU CADET, SAINT-EMILION GRAND CRU, ROUGE - GRAND CRU CLASSE",GRAND CRU CLASSE,CRUS DE SAINT-EMILION,SCEA DU CHATEAU SANSONNET,ROUGE,1955,ND,ND,9021A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,THURON,ND,"CHATEAU THURON, BORDEAUX SUPERIEUR, ROUGE",ND,ND,SCEA DU CHATEAU THURON,ROUGE,ND,ND,ND,9022A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,THURON,TRADITION,"CHATEAU THURON, TRADITION, BORDEAUX SUPERIEUR, ROUGE",ND,ND,SCEA DU CHATEAU THURON,ROUGE,ND,ND,ND,9023A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,ST-MARTIN DE MONPHELIX,ND,"CHATEAU ST-MARTIN DE MONPHELIX, BORDEAUX SUPERIEUR, ROUGE",ND,ND,SCEA DU CHATEAU THURON,ROUGE,ND,ND,ND,9024A0
VIN,VIN TRANQUILLE,CLAIRET,FRANCE,BORDEAUX,ND,AOC,BORDEAUX CLAIRET,CHATEAU,THURON,ND,"CHATEAU THURON, BORDEAUX CLAIRET, ROUGE",ND,ND,SCEA DU CHATEAU THURON,ROUGE,ND,ND,ND,9025A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MEDOC,CHATEAU,PUITS JEAN FAURE,ND,"CHATEAU PUITS JEAN FAURE, MEDOC, ROUGE",ND,ND,SCEA DU CHATEAU TOUR DE L ISLE,ROUGE,ND,ND,ND,9026A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MEDOC,CHATEAU,TOUR DE L'ISLE,ND,"CHATEAU TOUR DE L'ISLE, MEDOC, ROUGE",ND,ND,SCEA DU CHATEAU TOUR DE L ISLE,ROUGE,ND,ND,ND,9027A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MEDOC,CHATEAU,ORDONNAC,ND,"CHATEAU ORDONNAC, MEDOC, ROUGE",ND,ND,SCEA DU CHATEAU TOUR DE L ISLE,ROUGE,ND,ND,ND,9028A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-ESTEPHE,CHATEAU,TRONQUOY LALANDE,ND,"CHATEAU TRONQUOY LALANDE, SAINT-ESTEPHE, ROUGE - CRU BOURGEOIS SUPERIEUR",CRU BOURGEOIS SUPERIEUR,CRUS BOURGEOIS DU MEDOC,SCEA DU CHATEAU TRONQUOY LALANDE,ROUGE,1932,2007,ND,9029A2
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-ESTEPHE,CHATEAU,TRONQUOY LALANDE,ND,"CHATEAU TRONQUOY LALANDE, SAINT-ESTEPHE, ROUGE",ND,ND,SCEA DU CHATEAU TRONQUOY LALANDE,ROUGE,ND,2018,1932-2007,9029A1
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-ESTEPHE,CHATEAU,TRONQUOY,ND,"CHATEAU TRONQUOY, SAINT-ESTEPHE, ROUGE",ND,ND,SCEA DU CHATEAU TRONQUOY LALANDE,ROUGE,2019,ND,ND,9029A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-ESTEPHE,ND,TRONQUOY DE SAINT-ANNE,ND,"TRONQUOY DE SAINT-ANNE, SAINT-ESTEPHE, ROUGE",ND,ND,SCEA DU CHATEAU TRONQUOY LALANDE,ROUGE,ND,ND,ND,9030A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,TRONQUOY LALANDE,ND,"CHATEAU TRONQUOY LALANDE, BORDEAUX, BLANC",ND,ND,SCEA DU CHATEAU TRONQUOY LALANDE,BLANC,ND,ND,ND,9031A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION,CHATEAU,TROTTEVIEILLE,ND,"CHATEAU TROTTEVIEILLE, SAINT-EMILION, ROUGE",ND,ND,SCEA DU CHATEAU TROTTEVIEILLE,ROUGE,ND,1954,ND,9032A1
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,TROTTEVIEILLE,ND,"CHATEAU TROTTEVIEILLE, SAINT-EMILION GRAND CRU, ROUGE - PREMIER GRAND CRU CLASSE",PREMIER GRAND CRU CLASSE,CRUS DE SAINT-EMILION,SCEA DU CHATEAU TROTTEVIEILLE,ROUGE,1955,ND,ND,9032A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,ND,DAME DE TROTTEVIEILLE,ND,"DAME DE TROTTEVIEILLE, SAINT-EMILION GRAND CRU, ROUGE - SECOND VIN",SECOND VIN,ND,SCEA DU CHATEAU TROTTEVIEILLE,ROUGE,ND,ND,ND,9033A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,VIEUX CANTENAC,ND,"CHATEAU VIEUX CANTENAC, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA CHA VIEUX CANTENAC,ROUGE,ND,ND,ND,9034A0
